[LogTimer] _speedRateByMouseEvents = -0.073664, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.050307, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.026661, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.021389, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.008765, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.008765, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.004415, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.000871, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.005210, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.009014, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.015410, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.024314, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.108149, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.187989, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.284502, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.412447, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.561016, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.847749, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.841667, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.066311, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.361045, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.446884, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.509107, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.619022, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.153564, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.300421, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.373917, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.250330, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.413036, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.377973, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.134842, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 2.060642, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.943437, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.767140, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.140289, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.868094, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.647603, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.500169, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.345813, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.168724, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.128533, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.121931, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.114936, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.101478, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.105553, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.103625, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.104030, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.091069, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.082719, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.063977, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.043844, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.025435, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.003990, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 0.004165, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.006023, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = -0.006701, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=1.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 1.000000 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.281202 target=-1.038955
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.785944 target=-1.191054
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.860456, _speedRateByTouchEvents = -1.005204 target=-1.294217
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -1.515852, _speedRateByTouchEvents = -1.336398 target=-1.754272
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -1.747862, _speedRateByTouchEvents = -1.555559 target=-1.819453
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -2.188178, _speedRateByTouchEvents = -1.920195 target=-2.349718
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -2.061524, _speedRateByTouchEvents = -2.828546 target=-4.075289
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -2.740897, _speedRateByTouchEvents = -2.363713 target=-1.920057
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -2.060852, _speedRateByTouchEvents = -2.282173 target=-2.185951
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -1.718789, _speedRateByTouchEvents = -2.146769 target=-1.985894
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -2.053713, _speedRateByTouchEvents = -2.230767 target=-2.330683
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -1.376750, _speedRateByTouchEvents = -2.101560 target=-1.686356
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -1.199730, _speedRateByTouchEvents = -1.820753 target=-1.426676
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -1.348060, _speedRateByTouchEvents = -1.742302 target=-1.649682
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -1.394735, _speedRateByTouchEvents = -1.614087 target=-1.462863
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.859351, _speedRateByTouchEvents = -1.307407 target=-0.942880
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.514566, _speedRateByTouchEvents = -0.955046 target=-0.633726
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.685749, _speedRateByTouchEvents = -1.000237 target=-1.060104
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.499670, _speedRateByTouchEvents = -0.768073 target=-0.493923
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.528250, _speedRateByTouchEvents = -0.738524 target=-0.701882
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.513988, _speedRateByTouchEvents = -0.726041 target=-0.710931
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.267619, _speedRateByTouchEvents = -0.784303 target=-1.009954
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.346753, _speedRateByTouchEvents = -0.529512 target=-0.296655
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.340263, _speedRateByTouchEvents = -0.491887 target=-0.448252
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.129036, _speedRateByTouchEvents = -0.402417 target=-0.294656
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.497317, _speedRateByTouchEvents = -0.393250 target=-0.398686
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.306953, _speedRateByTouchEvents = -0.301646 target=-0.298620
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.341954, _speedRateByTouchEvents = -0.217809 target=-0.098742
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.343980, _speedRateByTouchEvents = -0.163138 target=-0.099058
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.343149, _speedRateByTouchEvents = -0.111388 target=-0.049507
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.223357, _speedRateByTouchEvents = -0.093911 target=-0.049507
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.058770 target=-0.030057
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.050679 target=-0.030057
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.044793 target=-0.030057
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.040619 target=-0.030057
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.037634 target=-0.030057
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.195886, _speedRateByTouchEvents = -0.011408 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.195886, _speedRateByTouchEvents = -0.010446 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.195886, _speedRateByTouchEvents = -0.009711 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.195886, _speedRateByTouchEvents = -0.009168 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.195886, _speedRateByTouchEvents = -0.008787 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.008483 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.008317 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.008172 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.008072 target=-0.007816
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.005793 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.004044 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.002978 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.002122 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.001524 target=0.000000
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.021265, _speedRateByTouchEvents = 0.005934 target=0.005989
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.514803, _speedRateByTouchEvents = 0.491962 target=1.025992
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.187432, _speedRateByTouchEvents = 0.624483 target=1.025992
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.442573, _speedRateByTouchEvents = 0.521255 target=0.429363
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.444198, _speedRateByTouchEvents = 0.621288 target=0.739723
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.629185, _speedRateByTouchEvents = 0.807849 target=1.027668
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.422381, _speedRateByTouchEvents = 1.675961 target=2.771587
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.201724, _speedRateByTouchEvents = 1.592881 target=1.487301
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.539271, _speedRateByTouchEvents = 1.770477 target=1.981811
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 2.062175, _speedRateByTouchEvents = 2.030470 target=2.335464
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 2.403798, _speedRateByTouchEvents = 2.168979 target=2.334369
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 2.747390, _speedRateByTouchEvents = 2.433024 target=2.632553
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.889181, _speedRateByTouchEvents = 2.117226 target=1.689366
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.849837, _speedRateByTouchEvents = 2.020426 target=1.906935
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.569236, _speedRateByTouchEvents = 1.877535 target=1.706815
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.714809, _speedRateByTouchEvents = 1.858358 target=1.835596
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.369293, _speedRateByTouchEvents = 1.727492 target=1.734738
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 1.028772, _speedRateByTouchEvents = 1.989146 target=2.473535
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.855057, _speedRateByTouchEvents = 1.318578 target=0.727743
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.686009, _speedRateByTouchEvents = 1.148039 target=0.942654
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.515309, _speedRateByTouchEvents = 1.031825 target=0.894204
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.685577, _speedRateByTouchEvents = 1.270545 target=1.671437
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.514569, _speedRateByTouchEvents = 1.049939 target=0.769315
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.514471, _speedRateByTouchEvents = 0.864455 target=0.645616
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.514270, _speedRateByTouchEvents = 0.782292 target=0.687281
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.513769, _speedRateByTouchEvents = 0.723802 target=0.652319
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.342636, _speedRateByTouchEvents = 0.542731 target=0.404015
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.342823, _speedRateByTouchEvents = 0.411635 target=0.246215
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.343331, _speedRateByTouchEvents = 0.314482 target=0.199708
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.342559, _speedRateByTouchEvents = 0.194018 target=0.086885
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.342559, _speedRateByTouchEvents = 0.163900 target=0.086885
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.342559, _speedRateByTouchEvents = 0.141621 target=0.086885
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.342559, _speedRateByTouchEvents = 0.054068 target=0.025481
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.342559, _speedRateByTouchEvents = 0.045876 target=0.025481
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.040122 target=0.025481
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.035973 target=0.025481
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.032325 target=0.025481
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.030852 target=0.025481
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.015572, _speedRateByTouchEvents = 0.009549 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.243058, _speedRateByTouchEvents = 0.008865 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.243058, _speedRateByTouchEvents = 0.008379 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.243058, _speedRateByTouchEvents = 0.008020 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.243058, _speedRateByTouchEvents = 0.007748 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.243058, _speedRateByTouchEvents = 0.007594 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.007469 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.007376 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.007303 target=0.007143
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.004820 target=0.004715
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.004790 target=0.004715
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.004769 target=0.004715
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.004753 target=0.004715
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.004742 target=0.004715
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.004735 target=0.004715
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = 0.004729 target=0.004715
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.005001 target=-0.005658
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.005187 target=-0.005658
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.017221 target=-0.025602
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.019524 target=-0.025602
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.021269 target=-0.025602
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.024602 target=-0.025694
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.024911 target=-0.025694
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = 0.000000, _speedRateByTouchEvents = -0.025147 target=-0.025694
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.006057, _speedRateByTouchEvents = -0.017358 target=-0.014295
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.006057, _speedRateByTouchEvents = -0.016477 target=-0.014295
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.006057, _speedRateByTouchEvents = -0.019051 target=-0.020547
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.006057, _speedRateByTouchEvents = -0.019475 target=-0.020547
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.034156, _speedRateByTouchEvents = -0.068895 target=-0.155131
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.177449, _speedRateByTouchEvents = -0.057143 target=-0.043334
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.268077, _speedRateByTouchEvents = -0.060436 target=-0.064962
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.268077, _speedRateByTouchEvents = -0.061724 target=-0.064962
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.072525, _speedRateByTouchEvents = -0.037322 target=-0.022064
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.131920, _speedRateByTouchEvents = -0.040525 target=-0.037982
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.252621, _speedRateByTouchEvents = -0.054766 target=-0.076984
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.252621, _speedRateByTouchEvents = -0.060902 target=-0.076984
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.073723, _speedRateByTouchEvents = -0.049123 target=-0.042093
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.343761, _speedRateByTouchEvents = -0.094974 target=-0.149579
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.343039, _speedRateByTouchEvents = -0.150217 target=-0.197870
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.342778, _speedRateByTouchEvents = -0.345944 target=-0.693283
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.342356, _speedRateByTouchEvents = -0.337882 target=-0.330779
[LogTimer] _speedRateByMouseEvents = 1.000000, _speedRateByScrollEvents = -0.342357, _speedRateByTouchEvents = -0.453891 target=-0.594409
